response_dt,PFL_FLEET_TYP_CD,gts_12,gts_13,gts_14,gts_15,comped_med,natural_med,never_comped,lapsed_med,Lesiure_tkts_yr1,Business_tkts_yr1,total_ap_yr1,int_tkts_yr1,dom_tkts_yr1,dl_miles_flown_yr1,F_tkts_yr1,F_tkt_rev_yr1,F_miles_flown_yr1,C_tkts_yr1,C_tkt_rev_yr1,C_miles_flown_yr1,Y_tkts_yr1,Y_tkt_rev_yr1,Y_miles_flown_yr1,F_upsell_tkts_yr1,F_upsell_tkt_rev_yr1,F_upsell_miles_flown_yr1,total_tkts_yr1,total_tkt_rev_yr1,dist_partners,tenure,DSC_Entries,hhi,gts_1,dl_segs_yr1,dl_seg_rev_yr1,total_miles_flown_yr1
7-Nov-14,CRJ,5,4,1,1,0,0,1,0,2,1,71,0,3,4487,0,0,0,0,0,0,3,1367,4487,0,0,0,3,1367,0,11,0,173,5,6,1367,4487
24-Apr-14,MD8,4,5,1,1,0,0,1,0,6,0,128,0,6,6448,2,407,2067,0,0,0,4,961,4381,1,259,1047,6,1367,0,30,0,86,2,11,1367,6448
23-Jun-14,757,3,3,1,,0,0,1,0,3,0,46,0,3,10537,0,0,0,0,0,0,3,1367,10537,0,0,0,3,1367,1,13,0,77,4,7,1367,10537
2-Feb-14,757,5,4,1,1,0,0,1,0,3,0,283,1,2,14168,0,0,0,0,0,0,3,1367,15755,0,0,0,3,1367,0,11,0,115,5,8,1093,15755
9-Dec-14,739,5,5,1,,0,0,1,1,2,1,105,0,3,6134,0,0,0,0,0,0,3,1367,6134,0,0,0,3,1367,1,17,0,58,5,6,1367,6134
27-Jun-14,CRJ,3,4,0,1,0,0,1,0,1,1,27,0,2,5716,0,0,0,0,0,0,2,1367,5716,0,0,0,2,1367,0,15,0,,3,8,1367,5716
18-Nov-14,CR9,5,3,1,1,0,0,1,0,1,1,7,0,2,4042,0,0,0,0,0,0,2,1367,4042,0,0,0,2,1367,0,2,0,92,5,4,1367,4042
1-Jun-14,319,5,5,1,1,0,0,1,0,4,1,156,0,5,6064,0,0,0,0,0,0,5,1367,6064,0,0,0,5,1367,0,2,0,17,5,14,1367,6064
2-Dec-14,CR7,5,5,1,1,0,0,1,0,5,0,124,0,5,3330,0,0,0,0,0,0,5,1367,3330,0,0,0,5,1367,1,5,0,99,5,10,1367,3330
11-May-14,757,1,3,1,0,0,0,1,0,2,0,47,1,1,8476,0,0,0,0,0,0,2,1366,8476,0,0,0,2,1366,0,21,0,89,4,4,1366,8476
3-Sep-14,757,5,4,1,0,0,0,1,0,2,0,4,2,0,7431,0,0,0,0,0,0,2,1366,11940,0,0,0,2,1366,1,17,0,,4,2,884,11940
8-Nov-14,753,4,3,1,0,0,0,1,0,1,0,109,1,0,6730,0,0,0,0,0,0,1,1366,13065,0,0,0,1,1366,1,14,0,102,3,2,655,13065
30-Nov-14,MD8,3,4,1,0,0,0,1,1,4,0,68,0,4,7130,0,0,0,0,0,0,4,1366,7130,0,0,0,4,1366,1,14,4,87,5,4,1366,7130
18-Mar-14,CRJ,3,3,1,1,0,1,1,0,6,0,431,0,6,9244,0,0,0,0,0,0,6,1366,9244,0,0,0,6,1366,1,12,0,75,3,12,1366,9244
3-Dec-14,ERJ,5,5,1,,0,0,1,0,2,0,41,1,1,11062,0,0,0,0,0,0,2,1366,11062,0,0,0,2,1366,0,9,0,250,4,6,1366,11062
9-Nov-14,CR7,5,5,1,1,0,1,1,0,2,1,138,1,2,16044,0,0,0,0,0,0,3,1366,20030,0,0,0,3,1366,2,13,0,20,2,8,1074,20030
26-Jul-14,CR9,5,5,1,,0,0,1,0,4,0,182,0,4,8362,0,0,0,0,0,0,4,1366,8362,0,0,0,4,1366,2,25,0,41,4,15,1366,8362
28-Oct-14,MD8,5,4,1,0,0,0,1,0,4,0,268,0,4,7833,0,0,0,0,0,0,4,1366,7833,0,0,0,4,1366,1,14,0,83,5,12,1366,7833
12-Jul-14,738,4,3,1,1,0,0,1,0,3,0,233,0,3,13446,0,0,0,0,0,0,3,1366,13446,0,0,0,3,1366,0,2,0,250,3,6,1366,13446
20-Oct-14,M90,3,4,1,0,0,0,1,0,1,0,70,1,0,4610,0,0,0,0,0,0,1,1366,8991,0,0,0,1,1366,0,4,0,61,3,3,738,8991
9-Jun-14,753,5,4,1,0,0,0,1,0,2,0,210,1,1,10494,0,0,0,0,0,0,2,1366,11240,0,0,0,2,1366,1,16,0,148,4,4,1082,11240
20-Dec-14,717,5,5,,1,0,0,1,0,2,0,66,0,2,5876,0,0,0,0,0,0,2,1366,5876,0,0,0,2,1366,0,0,0,75,5,8,1366,5876
12-Feb-14,757,5,5,1,1,0,0,1,0,3,0,157,0,3,6113,0,0,0,1,1038,1983,2,327,4130,0,0,0,3,1366,1,3,0,250,5,3,1366,6113
28-Jun-14,MD8,5,5,1,0,0,0,1,1,2,0,122,1,1,6960,0,0,0,0,0,0,2,1365,6960,0,0,0,2,1365,2,30,1,130,5,6,1365,6960
18-Oct-14,320,5,5,0,1,0,0,1,0,3,0,104,1,2,12494,0,0,0,0,0,0,3,1365,12494,0,0,0,3,1365,0,27,0,88,5,6,1365,12494
12-Aug-14,M90,5,4,1,1,0,0,1,0,4,0,59,4,0,6714,0,0,0,0,0,0,4,1365,6714,0,0,0,4,1365,1,19,2,100,5,6,1365,6714
29-Aug-14,CRJ,5,5,1,,0,0,1,0,4,0,436,1,3,13456,0,0,0,0,0,0,4,1365,13456,0,0,0,4,1365,1,28,0,14,5,16,1365,13456
25-Oct-14,CR9,5,5,1,1,0,0,1,0,1,3,122,0,4,10799,0,0,0,0,0,0,4,1365,10799,0,0,0,4,1365,3,17,0,59,5,15,1365,10799
23-Jun-14,CRJ,3,2,0,,0,0,1,0,3,0,178,0,3,10697,0,0,0,0,0,0,3,1365,10697,0,0,0,3,1365,0,1,0,14,2,13,1365,10697
20-Jun-14,CR7,,3,0,1,0,0,1,0,3,0,174,0,3,5526,0,0,0,0,0,0,3,1365,5526,0,0,0,3,1365,0,2,0,84,4,10,1365,5526
30-Jun-14,319,4,2,1,1,0,0,1,0,4,0,45,0,4,8418,0,0,0,0,0,0,4,1365,8418,0,0,0,4,1365,0,1,0,69,3,12,1365,8418
3-Jul-14,757,5,5,1,1,0,0,1,0,4,0,129,0,4,7360,0,0,0,0,0,0,4,1364,7360,0,0,0,4,1364,0,24,0,87,5,16,1364,7360
11-Nov-14,320,3,3,1,1,0,0,1,0,4,1,209,0,5,7632,0,0,0,0,0,0,5,1364,7632,0,0,0,5,1364,0,16,0,125,4,8,1364,7632
12-Jun-14,333,4,4,1,0,0,0,1,0,2,0,51,1,1,7056,1,233,2188,0,0,0,1,1131,9596,0,0,0,2,1364,0,16,0,90,4,3,755,11784
8-Apr-14,76L,5,4,1,1,0,0,1,1,2,0,180,2,0,12172,0,0,0,0,0,0,2,1364,12172,0,0,0,2,1364,1,14,0,98,4,6,1364,12172
1-Jan-15,757,5,5,1,0,0,0,1,1,5,0,489,1,4,12156,0,0,0,0,0,0,5,1364,16232,0,0,0,5,1364,2,24,0,106,5,8,1364,16232
13-Jul-14,333,5,5,1,1,0,0,1,0,1,0,165,0,1,9312,0,0,0,0,0,0,1,1364,9312,0,0,0,1,1364,0,6,0,75,5,4,1364,9312
30-Aug-14,CR9,4,5,1,,1,0,0,0,4,0,102,0,4,5392,0,0,0,0,0,0,4,1364,5392,0,0,0,4,1364,1,6,0,92,4,8,1364,5392
23-Dec-14,320,1,3,1,0,0,0,1,0,2,0,26,0,2,8454,0,0,0,0,0,0,2,1364,8454,0,0,0,2,1364,0,2,0,59,3,8,1364,8454
1-Jan-15,717,4,5,,,0,0,1,0,5,0,654,0,5,18416,0,0,0,0,0,0,5,1364,18416,0,0,0,5,1364,1,4,3,70,4,14,1364,18416
12-Jul-14,M90,4,3,1,,0,0,1,0,3,0,35,0,3,6322,0,0,0,0,0,0,3,1364,6322,0,0,0,3,1364,0,2,0,52,5,12,1364,6322
7-May-14,739,4,4,1,1,0,0,0,1,4,1,284,0,5,8578,0,0,0,1,216,1190,4,1147,7388,0,0,0,5,1363,1,30,0,250,5,10,1363,8578
29-Oct-14,320,4,4,1,1,0,0,1,0,3,0,120,0,3,11088,0,0,0,0,0,0,3,1363,11088,0,0,0,3,1363,1,17,5,250,5,12,1363,11088
26-Oct-14,M90,5,5,1,1,0,0,1,0,3,0,160,1,2,12258,0,0,0,0,0,0,3,1363,14516,0,0,0,3,1363,1,14,1,192,4,6,1114,14516
29-Oct-14,MD8,,,,,0,0,1,0,2,0,2,0,2,4264,2,1363,4264,0,0,0,0,0,0,2,1363,4264,2,1363,0,13,0,69,1,4,1363,4264
29-Jul-14,757,4,4,1,0,0,0,1,0,5,0,242,1,4,7596,0,0,0,1,735,2761,4,628,5875,0,0,0,5,1363,1,18,0,84,4,15,1198,8636
7-Mar-14,M90,5,5,,,0,0,0,1,5,0,95,1,4,7520,3,958,4197,0,0,0,2,405,3323,0,0,0,5,1363,1,10,0,62,4,13,1363,7520
3-Nov-14,757,5,5,1,,0,0,1,0,2,0,47,0,2,5176,1,1003,3840,0,0,0,1,360,1336,0,0,0,2,1363,0,23,0,39,5,4,1363,5176
30-Sep-14,76G,5,4,1,,0,0,1,0,2,0,31,1,1,8735,1,842,7701,0,0,0,1,521,4892,0,0,0,2,1363,2,21,0,18,4,3,890,12593
8-Jun-14,738,5,5,1,1,0,0,1,0,1,0,45,1,0,16868,0,0,0,0,0,0,1,1363,16868,0,0,0,1,1363,1,4,0,19,4,2,1363,16868
11-Jun-14,CR9,4,,,0,0,0,0,1,0,2,18,0,2,6399,0,0,0,0,0,0,2,1363,6399,0,0,0,2,1363,0,1,0,122,3,8,1363,6399
26-Dec-14,753,3,4,1,1,0,0,1,0,3,0,195,0,3,12941,0,0,0,0,0,0,3,1362,12941,0,0,0,3,1362,2,32,0,250,4,7,1362,12941
30-Oct-14,319,5,4,1,0,0,0,1,0,2,0,109,1,1,5682,1,536,2360,1,826,3322,0,0,0,1,536,2360,2,1362,0,29,2,250,4,6,1362,5682
1-Apr-14,CR7,4,4,0,1,0,0,1,0,2,0,98,1,1,10964,0,0,0,0,0,0,2,1362,10964,0,0,0,2,1362,0,28,0,181,2,6,1362,10964
2-Sep-14,332,4,4,1,0,0,0,1,1,1,0,100,1,0,9996,0,0,0,0,0,0,1,1362,9996,0,0,0,1,1362,1,27,0,55,4,2,1362,9996
2-Nov-14,717,4,4,1,0,0,0,1,0,4,0,249,0,4,7668,0,0,0,0,0,0,4,1362,7668,0,0,0,4,1362,1,23,0,88,5,16,1362,7668
24-Dec-14,E75,5,5,1,1,0,0,1,0,4,0,109,0,4,5268,0,0,0,0,0,0,4,1362,5268,0,0,0,4,1362,1,6,0,63,5,8,1362,5268
18-Jul-14,MD8,4,4,1,0,0,0,1,0,3,0,55,0,3,8327,0,0,0,0,0,0,3,1362,8327,0,0,0,3,1362,1,23,0,239,4,7,1362,8327
15-Jan-14,753,5,4,,1,0,0,1,1,3,0,462,0,3,9400,0,0,0,0,0,0,3,1362,9400,0,0,0,3,1362,1,20,0,55,5,6,1362,9400
26-Aug-14,739,5,4,1,0,0,0,1,0,2,0,167,1,1,6854,0,0,0,0,0,0,2,1362,6854,0,0,0,2,1362,1,2,0,50,4,4,1362,6854
11-Jun-14,76G,3,3,1,0,0,0,1,0,1,0,2,1,0,9290,0,0,0,0,0,0,1,1362,9290,0,0,0,1,1362,0,1,0,244,3,2,1362,9290
21-Aug-14,MD8,4,4,1,,0,0,1,0,4,0,91,0,4,5736,0,0,0,0,0,0,4,1362,5736,0,0,0,4,1362,0,1,0,140,5,15,1362,5736
18-Mar-14,E75,5,3,1,1,0,0,1,0,4,0,183,0,4,11890,0,0,0,0,0,0,4,1362,11990,0,0,0,4,1362,1,3,0,141,4,9,1324,11990
26-Dec-14,738,4,4,1,1,0,0,1,0,3,0,129,0,3,6018,0,0,0,0,0,0,3,1362,6018,0,0,0,3,1362,0,4,0,71,4,8,1362,6018
16-Sep-14,CRJ,,5,1,1,0,0,1,0,2,0,94,0,2,7600,0,0,0,0,0,0,2,1362,7600,0,0,0,2,1362,1,1,0,40,5,8,1362,7600
14-Jul-14,738,4,2,1,1,0,1,1,0,4,0,424,0,4,11794,1,928,6440,0,0,0,3,433,5354,1,928,6440,4,1361,1,29,0,186,3,10,1361,11794
20-Dec-14,739,4,5,1,0,0,0,1,0,1,0,170,0,1,5382,1,1361,5382,0,0,0,0,0,0,1,1361,5382,1,1361,0,24,0,78,5,4,1361,5382
7-Jul-14,MD8,4,4,1,,0,0,1,0,1,1,25,0,2,2794,0,0,0,0,0,0,2,1361,2794,0,0,0,2,1361,0,21,0,8,4,6,1361,2794
8-Sep-14,MD8,5,5,,,0,0,0,1,3,0,129,0,3,9144,2,909,3482,0,0,0,1,452,5662,0,0,0,3,1361,0,12,0,157,5,14,1361,9144
10-May-14,CR9,4,3,1,0,0,0,1,0,4,0,161,0,4,7625,1,380,847,0,0,0,3,981,6778,1,380,847,4,1361,1,14,0,66,4,14,1361,7625
25-Jul-14,763,5,4,,1,0,0,1,1,2,1,103,0,3,6502,0,0,0,0,0,0,3,1361,6502,0,0,0,3,1361,0,28,0,10,4,6,1361,6502
13-Jun-14,CRJ,4,4,1,1,0,0,1,0,5,0,106,0,5,7654,0,0,0,0,0,0,5,1361,7654,0,0,0,5,1361,0,26,0,80,4,14,1361,7654
20-Oct-14,319,5,5,1,0,0,0,1,0,2,0,11,0,2,3704,0,0,0,0,0,0,2,1361,3704,0,0,0,2,1361,2,23,0,40,5,4,1361,3704
11-May-14,MD8,5,4,1,1,0,0,0,1,3,0,130,1,2,6573,0,0,0,0,0,0,3,1361,6573,0,0,0,3,1361,0,17,0,166,4,10,1361,6573
6-Jun-14,76G,2,3,1,0,0,0,1,0,1,0,63,1,0,15353,0,0,0,0,0,0,1,1361,15353,0,0,0,1,1361,0,1,0,138,2,5,1361,15353
10-Sep-14,ERJ,5,4,,1,0,0,1,0,3,0,108,0,3,5056,0,0,0,0,0,0,3,1361,5056,0,0,0,3,1361,0,1,0,208,4,12,1361,5056
22-Sep-14,M90,4,4,1,0,0,0,1,0,3,1,147,0,4,7918,0,0,0,0,0,0,4,1361,7918,0,0,0,4,1361,0,1,0,101,5,8,1361,7918
25-Mar-14,MD8,5,5,1,1,0,0,1,0,1,0,93,1,0,2462,0,0,0,1,1361,2462,0,0,0,0,0,0,1,1361,0,5,0,128,5,4,1361,2462
29-May-14,CR9,2,2,0,1,0,0,1,0,5,0,29,0,5,2556,3,908,1704,0,0,0,2,453,852,3,908,1704,5,1361,0,2,1,62,2,6,1361,2556
22-Sep-14,739,5,4,1,1,0,0,1,0,5,0,76,0,5,5738,0,0,0,0,0,0,5,1360,5738,0,0,0,5,1360,3,33,17,131,5,10,1360,5738
15-Aug-14,739,4,3,1,1,0,0,1,0,0,1,1,0,1,3892,1,1360,3892,0,0,0,0,0,0,1,1360,3892,1,1360,0,30,0,92,3,2,1360,3892
15-Jun-14,320,4,4,,1,0,0,1,0,3,1,76,0,4,15926,0,0,0,0,0,0,4,1360,15926,0,0,0,4,1360,1,26,0,133,4,16,1360,15926
17-Oct-14,ERJ,4,4,1,1,0,0,1,0,3,0,310,0,3,7264,0,0,0,0,0,0,3,1360,7264,0,0,0,3,1360,0,25,0,137,,10,1360,7264
27-Oct-14,MD8,4,3,,1,0,0,1,1,0,3,44,0,3,3756,0,0,0,0,0,0,3,1360,3756,0,0,0,3,1360,0,13,6,33,5,10,1360,3756
17-May-14,CRJ,,4,1,1,0,0,1,1,1,1,5,0,2,5405,0,0,0,0,0,0,2,1360,9025,0,0,0,2,1360,1,10,0,240,5,4,853,9025
30-Oct-14,MD8,5,5,1,1,0,0,1,0,2,0,104,0,2,13660,0,0,0,0,0,0,2,1360,13660,0,0,0,2,1360,0,6,0,44,5,6,1360,13660
11-May-14,76L,5,5,1,4,0,1,1,0,3,0,210,2,1,17580,0,0,0,0,0,0,3,1360,17580,0,0,0,3,1360,0,2,0,,4,6,1360,17580
29-Apr-14,738,4,4,1,1,0,0,1,0,3,0,88,0,3,5169,0,0,0,0,0,0,3,1360,5169,0,0,0,3,1360,3,4,0,23,4,9,1360,5169
28-Dec-14,CRJ,5,5,1,1,0,0,1,0,4,1,354,0,5,5224,0,0,0,0,0,0,5,1360,5224,0,0,0,5,1360,0,3,0,122,5,12,1360,5224
15-Aug-14,738,5,3,1,1,0,0,1,0,1,0,188,1,0,9207,0,0,0,0,0,0,1,1359,9981,0,0,0,1,1359,1,31,0,101,4,3,1194,9981
15-Jul-14,738,4,3,1,0,0,0,1,0,1,3,93,1,3,8096,0,0,0,0,0,0,4,1359,8096,0,0,0,4,1359,0,31,0,220,3,13,1359,8096
8-Sep-14,M90,4,3,1,0,0,0,1,0,8,0,143,0,8,10480,2,393,2620,0,0,0,6,966,7860,2,393,2620,8,1359,1,22,0,250,4,16,1359,10480
1-Dec-14,738,5,4,1,1,0,0,1,0,2,0,176,1,1,9018,0,0,0,0,0,0,2,1359,13281,0,0,0,2,1359,1,8,0,78,5,3,912,13281
6-Feb-14,M90,5,4,1,1,0,0,1,1,4,0,147,0,4,8786,0,0,0,0,0,0,4,1359,8786,0,0,0,4,1359,0,24,0,,4,8,1359,8786
21-Jul-14,757,3,3,0,0,0,0,1,0,2,0,48,0,2,9652,0,0,0,0,0,0,2,1359,9652,0,0,0,2,1359,0,7,6,51,2,4,1359,9652
25-May-14,738,5,5,1,1,0,0,1,0,3,0,55,1,2,3584,0,0,0,0,0,0,3,1359,12737,0,0,0,3,1359,0,23,0,65,5,2,673,12737
2-Oct-14,76L,4,4,1,0,0,0,1,0,1,0,21,1,0,9736,0,0,0,0,0,0,1,1359,9736,0,0,0,1,1359,0,1,0,219,4,2,1359,9736
22-Oct-14,E75,4,3,1,0,0,0,1,0,4,0,130,1,3,10370,0,0,0,0,0,0,4,1359,10370,0,0,0,4,1359,0,3,0,55,4,7,1359,10370
24-Jul-14,73W,2,4,1,1,0,0,1,0,1,0,171,1,0,9071,0,0,0,0,0,0,1,1358,10610,0,0,0,1,1358,1,27,0,65,3,4,1055,10610
1-Jan-15,319,5,4,1,0,1,0,0,0,0,2,15,0,2,1492,2,1358,1492,0,0,0,0,0,0,2,1358,1492,2,1358,0,19,2,85,5,4,1358,1492
18-Mar-14,CR9,5,3,,,0,1,1,0,3,1,147,0,4,13922,1,250,2100,0,0,0,3,1108,11822,0,0,0,4,1358,1,28,0,41,4,12,1358,13922
2-Apr-14,CRJ,5,5,,,0,0,0,1,2,0,122,1,1,16478,0,0,0,0,0,0,2,1358,18799,0,0,0,2,1358,0,23,12,84,5,6,1210,18799
5-May-14,76G,4,4,1,0,0,0,1,1,2,0,125,2,0,14202,0,0,0,0,0,0,2,1358,14202,0,0,0,2,1358,0,10,0,71,4,4,1358,14202
22-Jun-14,320,5,5,1,1,0,0,1,0,6,1,181,0,7,8442,0,0,0,0,0,0,7,1358,8442,0,0,0,7,1358,1,9,0,51,4,13,1358,8442
5-Feb-14,757,3,4,1,1,0,0,1,1,2,1,109,0,3,6595,0,0,0,0,0,0,3,1358,6595,0,0,0,3,1358,2,24,0,82,3,9,1358,6595
11-Jun-14,E70,5,,1,1,0,0,1,0,1,2,29,0,3,3774,1,474,694,0,0,0,2,884,3080,1,474,694,3,1358,0,12,0,90,5,8,1358,3774
11-Nov-14,CR7,4,4,,1,0,0,1,0,4,0,199,0,4,9690,0,0,0,0,0,0,4,1358,9690,0,0,0,4,1358,1,11,0,75,4,16,1358,9690
18-Dec-14,M90,5,4,1,0,0,0,1,0,2,1,69,0,3,5334,3,1358,5334,0,0,0,0,0,0,3,1358,5334,3,1358,0,12,0,17,4,12,1358,5334
29-Dec-14,739,4,4,1,1,0,0,1,0,4,0,117,0,4,6513,0,0,0,0,0,0,4,1358,6513,0,0,0,4,1358,0,7,0,57,4,15,1358,6513
31-May-14,MD8,4,5,1,0,0,0,1,0,1,0,121,1,0,9782,0,0,0,0,0,0,1,1358,9782,0,0,0,1,1358,0,7,0,137,5,4,1358,9782
28-Jul-14,CR9,5,5,1,0,0,0,1,0,1,1,38,0,2,6188,0,0,0,0,0,0,2,1358,6188,0,0,0,2,1358,3,2,0,36,5,10,1358,6188
13-Jul-14,332,5,5,1,0,0,0,1,0,2,0,141,0,2,5183,2,1358,5183,0,0,0,0,0,0,2,1358,5183,2,1358,0,1,3,250,5,3,1358,5183
21-Sep-14,757,5,3,1,1,0,0,1,1,4,0,339,0,4,7912,0,0,0,0,0,0,4,1357,7912,0,0,0,4,1357,1,25,0,242,5,8,1357,7912
16-Jan-14,CRJ,4,4,1,1,0,0,1,1,1,0,225,1,0,5119,0,0,0,0,0,0,1,1357,9224,0,0,0,1,1357,2,30,0,223,5,2,779,9224
22-Aug-14,MD8,5,4,1,1,0,0,1,0,3,0,103,0,3,10480,2,976,4886,0,0,0,1,381,5594,2,976,4886,3,1357,0,6,1,117,5,9,1357,10480
26-Apr-14,MD8,2,3,,,1,0,0,0,4,0,104,0,4,7188,0,0,0,0,0,0,4,1357,7188,0,0,0,4,1357,0,5,0,94,4,8,1357,7188
19-Aug-14,MD8,,,,,0,0,1,0,1,0,45,1,0,9744,0,0,0,0,0,0,1,1357,9744,0,0,0,1,1357,0,1,0,36,1,4,1357,9744
29-Aug-14,717,5,5,1,1,0,0,1,0,4,0,46,0,4,6209,4,1357,6209,0,0,0,0,0,0,4,1357,6209,4,1357,3,2,0,75,5,8,1357,6209
8-Feb-14,738,5,5,1,1,0,0,1,0,7,0,506,0,7,22395,1,78,2379,0,0,0,6,1278,20016,0,0,0,7,1356,1,30,0,82,5,15,1356,22395
31-Aug-14,CRJ,5,5,1,1,0,0,1,0,3,0,95,0,3,10402,0,0,0,0,0,0,3,1356,10402,0,0,0,3,1356,0,28,0,141,5,12,1356,10402
27-Jan-14,757,4,4,1,1,0,0,1,1,1,0,93,1,0,7874,0,0,0,0,0,0,1,1356,9390,0,0,0,1,1356,1,28,0,101,4,2,981,9390
14-Dec-14,757,3,3,1,1,0,0,1,0,1,0,135,0,1,5220,1,1356,5220,0,0,0,0,0,0,1,1356,5220,1,1356,0,18,0,63,3,2,1356,5220
6-Jan-14,753,4,4,1,1,0,0,1,0,2,0,79,1,1,12832,0,0,0,0,0,0,2,1356,13504,0,0,0,2,1356,1,16,0,72,4,8,1296,13504
21-Oct-14,CR9,5,5,1,,0,0,1,0,2,0,192,0,2,5800,1,1026,3276,0,0,0,1,330,2524,1,1026,3276,2,1356,2,15,0,65,5,8,1356,5800
12-Nov-14,CR9,5,4,,,0,1,1,0,7,1,468,1,7,13329,5,868,10052,1,184,2196,2,304,2150,0,0,0,8,1356,1,12,8,46,5,14,1173,14398
25-May-14,M90,5,4,1,0,0,0,1,0,7,0,134,0,7,11086,0,0,0,0,0,0,7,1356,11086,0,0,0,7,1356,1,11,0,28,5,20,1356,11086
26-Apr-14,739,4,3,1,1,0,0,1,0,3,0,378,0,3,9014,1,438,5920,0,0,0,2,918,3094,0,0,0,3,1356,0,6,0,250,5,9,1356,9014
26-Oct-14,CR9,5,5,,1,0,0,1,0,4,0,122,0,4,15155,0,0,0,0,0,0,4,1356,15155,0,0,0,4,1356,1,5,0,93,4,14,1356,15155
7-Nov-14,MD8,5,5,1,1,0,0,1,0,5,0,113,0,5,9238,0,0,0,0,0,0,5,1356,9238,0,0,0,5,1356,0,4,0,85,5,10,1356,9238
5-Sep-14,739,5,4,1,1,0,0,1,0,5,0,136,0,5,14186,0,0,0,0,0,0,5,1355,14186,0,0,0,5,1355,0,25,0,101,5,10,1355,14186
26-Jun-14,753,5,4,1,,0,0,1,0,4,0,114,0,4,10806,0,0,0,0,0,0,4,1355,10806,0,0,0,4,1355,2,11,0,115,5,7,1355,10806
17-Jul-14,757,5,3,1,0,0,0,1,0,4,0,449,0,4,9035,0,0,0,0,0,0,4,1355,9035,0,0,0,4,1355,2,22,0,30,4,11,1355,9035
29-Apr-14,320,2,3,1,1,0,0,0,1,2,0,37,0,2,4404,0,0,0,0,0,0,2,1355,4404,0,0,0,2,1355,1,15,0,63,3,6,1355,4404
21-Apr-14,320,4,4,1,0,0,0,1,1,2,0,422,0,2,8782,0,0,0,0,0,0,2,1355,8782,0,0,0,2,1355,2,5,0,77,4,8,1355,8782
3-Nov-14,M90,2,4,1,0,0,0,1,0,2,0,33,2,0,7288,0,0,0,0,0,0,2,1354,7288,0,0,0,2,1354,0,32,0,16,2,8,1354,7288
12-Jun-14,CRJ,5,5,1,1,0,0,1,0,4,0,321,0,4,9990,0,0,0,0,0,0,4,1354,9990,0,0,0,4,1354,1,24,0,93,4,14,1354,9990
9-Oct-14,76L,5,5,1,1,0,0,1,0,2,0,112,2,0,13263,0,0,0,0,0,0,2,1354,13263,0,0,0,2,1354,0,21,0,113,5,6,1354,13263
5-Feb-14,753,4,4,1,0,0,0,1,1,1,0,37,0,1,4763,1,1354,4763,0,0,0,0,0,0,1,1354,4763,1,1354,0,21,0,78,4,2,1354,4763
15-Dec-14,76G,5,5,1,1,0,0,1,0,2,0,83,1,1,12526,0,0,0,0,0,0,2,1354,12526,0,0,0,2,1354,1,7,0,97,5,6,1354,12526
7-Mar-14,757,3,4,1,0,0,0,1,0,2,1,144,0,3,10172,0,0,0,0,0,0,3,1354,10335,0,0,0,3,1354,0,25,0,162,4,7,1239,10335
28-May-14,CR9,4,5,1,1,0,0,1,0,4,0,180,0,4,12858,0,0,0,0,0,0,4,1354,12858,0,0,0,4,1354,1,21,0,41,5,13,1354,12858
7-Oct-14,M90,5,4,1,0,0,1,1,0,1,0,55,1,0,14687,0,0,0,0,0,0,1,1354,14687,0,0,0,1,1354,0,1,0,,4,4,1354,14687
21-Jun-14,717,4,3,1,,0,0,1,0,4,0,81,0,4,5940,1,242,1700,0,0,0,3,1112,4240,1,242,1700,4,1354,0,2,0,50,4,10,1354,5940
21-Aug-14,M90,5,5,1,0,0,0,1,0,3,0,151,0,3,8638,0,0,0,0,0,0,3,1354,8638,0,0,0,3,1354,0,2,0,75,5,8,1354,8638
19-Oct-14,MD8,5,4,1,1,0,0,1,0,1,1,32,0,2,3075,1,945,2050,0,0,0,1,408,1025,0,0,0,2,1353,1,32,0,146,5,3,1353,3075
15-Jun-14,757,4,4,1,1,0,0,1,0,3,0,115,0,3,20638,0,0,0,0,0,0,3,1353,20638,0,0,0,3,1353,1,28,0,56,4,14,1353,20638
20-Nov-14,739,4,3,1,1,0,0,0,1,2,1,57,0,3,9406,0,0,0,0,0,0,3,1353,9406,0,0,0,3,1353,0,31,0,99,3,7,1353,9406
4-Sep-14,MD8,4,4,,1,0,0,1,0,3,0,102,0,3,5938,0,0,0,0,0,0,3,1353,5938,0,0,0,3,1353,0,25,0,91,5,12,1353,5938
23-Aug-14,738,2,3,1,0,0,0,1,1,3,1,118,0,4,4833,0,0,0,0,0,0,4,1353,4833,0,0,0,4,1353,2,27,0,135,3,10,1353,4833
16-Jan-14,757,4,5,1,1,0,0,1,1,3,0,232,0,3,15625,0,0,0,0,0,0,3,1353,15625,0,0,0,3,1353,0,11,0,58,3,12,1353,15625
7-May-14,319,5,5,,,0,0,1,1,1,1,15,0,2,4802,1,834,2730,0,0,0,1,519,2072,1,834,2730,2,1353,1,24,1,106,5,6,1353,4802
27-Apr-14,E75,5,5,1,1,0,0,1,0,3,1,249,0,4,6282,0,0,0,0,0,0,4,1353,6282,0,0,0,4,1353,3,13,0,182,1,12,1353,6282
11-Jan-14,CRJ,3,3,,1,0,0,1,0,3,0,84,0,3,7231,0,0,0,0,0,0,3,1353,7231,0,0,0,3,1353,4,13,0,99,3,10,1353,7231
